gene_id	gene_name	tissue	median_expression	tissue_type	gene_chr	gene_annotation	gene_start	gene_end	gene_strand	gene_type	gene_status
ENSG00000266400.1	AC113171.1	Liver	0	Liver	3	ENSEMBL	67878596	67878697	+	miRNA	NOVEL
ENSG00000266400.1	AC113171.1	Lymphocytes	0	Blood	3	ENSEMBL	67878596	67878697	+	miRNA	NOVEL
ENSG00000212095.1	AC096922.1	Brain	0	Brain	3	ENSEMBL	68684067	68684160	+	miRNA	NOVEL
ENSG00000212095.1	AC096922.1	Liver	0	Liver	3	ENSEMBL	68684067	68684160	+	miRNA	NOVEL
ENSG00000212095.1	AC096922.1	Lung	0	Lung	3	ENSEMBL	68684067	68684160	+	miRNA	NOVEL
ENSG00000212095.1	AC096922.1	Stomach	0	Stomach	3	ENSEMBL	68684067	68684160	+	miRNA	NOVEL
ENSG00000212095.1	AC096922.1	Testis	0	Testis	3	ENSEMBL	68684067	68684160	+	miRNA	NOVEL
ENSG00000212095.1	AC096922.1	Lymphocytes	0	Blood	3	ENSEMBL	68684067	68684160	+	miRNA	NOVEL
ENSG00000212095.1	AC096922.1	Adipose	0	Adipose.Tissue	3	ENSEMBL	68684067	68684160	+	miRNA	NOVEL
ENSG00000212095.1	AC096922.1	Muscle	0	Muscle	3	ENSEMBL	68684067	68684160	+	miRNA	NOVEL
ENSG00000144744.12	UBA3	Stomach	27.94	Stomach	3	HAVANA	69103881	69129559	-	protein_coding	KNOWN
ENSG00000144744.12	UBA3	Testis	37.78	Testis	3	HAVANA	69103881	69129559	-	protein_coding	KNOWN
ENSG00000144744.12	UBA3	Brain	30.245	Brain	3	HAVANA	69103881	69129559	-	protein_coding	KNOWN
ENSG00000144744.12	UBA3	Adipose	47.035	Adipose.Tissue	3	HAVANA	69103881	69129559	-	protein_coding	KNOWN
ENSG00000144744.12	UBA3	Muscle	25.295	Muscle	3	HAVANA	69103881	69129559	-	protein_coding	KNOWN
ENSG00000144744.12	UBA3	Liver	14.86	Liver	3	HAVANA	69103881	69129559	-	protein_coding	KNOWN
ENSG00000144744.12	UBA3	Lymphocytes	79.555	Blood	3	HAVANA	69103881	69129559	-	protein_coding	KNOWN
ENSG00000144744.12	UBA3	Lung	50.35	Lung	3	HAVANA	69103881	69129559	-	protein_coding	KNOWN
ENSG00000187098.10	MITF	Muscle	25.635	Muscle	3	HAVANA	69788586	70017488	+	protein_coding	KNOWN
ENSG00000187098.10	MITF	Stomach	7.4195	Stomach	3	HAVANA	69788586	70017488	+	protein_coding	KNOWN
ENSG00000187098.10	MITF	Liver	0.672	Liver	3	HAVANA	69788586	70017488	+	protein_coding	KNOWN
ENSG00000187098.10	MITF	Lymphocytes	0.061915	Blood	3	HAVANA	69788586	70017488	+	protein_coding	KNOWN
ENSG00000187098.10	MITF	Adipose	16.23	Adipose.Tissue	3	HAVANA	69788586	70017488	+	protein_coding	KNOWN
ENSG00000187098.10	MITF	Testis	1.955	Testis	3	HAVANA	69788586	70017488	+	protein_coding	KNOWN
ENSG00000187098.10	MITF	Lung	9.075	Lung	3	HAVANA	69788586	70017488	+	protein_coding	KNOWN
ENSG00000187098.10	MITF	Brain	1.2145	Brain	3	HAVANA	69788586	70017488	+	protein_coding	KNOWN
ENSG00000241665.2	RN7SL418P	Adipose	0	Adipose.Tissue	3	ENSEMBL	69818640	69818928	-	misc_RNA	KNOWN
ENSG00000241665.2	RN7SL418P	Stomach	0	Stomach	3	ENSEMBL	69818640	69818928	-	misc_RNA	KNOWN
ENSG00000241665.2	RN7SL418P	Liver	0	Liver	3	ENSEMBL	69818640	69818928	-	misc_RNA	KNOWN
ENSG00000241665.2	RN7SL418P	Muscle	0	Muscle	3	ENSEMBL	69818640	69818928	-	misc_RNA	KNOWN
ENSG00000241665.2	RN7SL418P	Testis	0	Testis	3	ENSEMBL	69818640	69818928	-	misc_RNA	KNOWN
ENSG00000241665.2	RN7SL418P	Lung	0	Lung	3	ENSEMBL	69818640	69818928	-	misc_RNA	KNOWN
ENSG00000241665.2	RN7SL418P	Lymphocytes	0	Blood	3	ENSEMBL	69818640	69818928	-	misc_RNA	KNOWN
ENSG00000241665.2	RN7SL418P	Brain	0	Brain	3	ENSEMBL	69818640	69818928	-	misc_RNA	KNOWN
ENSG00000240405.1	RP11-460N16.1	Muscle	0	Muscle	3	HAVANA	70048728	70064469	+	lincRNA	NOVEL
ENSG00000240405.1	RP11-460N16.1	Liver	0	Liver	3	HAVANA	70048728	70064469	+	lincRNA	NOVEL
ENSG00000240405.1	RP11-460N16.1	Testis	0.525	Testis	3	HAVANA	70048728	70064469	+	lincRNA	NOVEL
ENSG00000240405.1	RP11-460N16.1	Adipose	0	Adipose.Tissue	3	HAVANA	70048728	70064469	+	lincRNA	NOVEL
ENSG00000240405.1	RP11-460N16.1	Lymphocytes	0	Blood	3	HAVANA	70048728	70064469	+	lincRNA	NOVEL
ENSG00000240405.1	RP11-460N16.1	Lung	0	Lung	3	HAVANA	70048728	70064469	+	lincRNA	NOVEL
ENSG00000240405.1	RP11-460N16.1	Stomach	0.048045	Stomach	3	HAVANA	70048728	70064469	+	lincRNA	NOVEL
ENSG00000240405.1	RP11-460N16.1	Brain	0	Brain	3	HAVANA	70048728	70064469	+	lincRNA	NOVEL
ENSG00000170837.2	GPR27	Testis	12.75	Testis	3	HAVANA	71803201	71805647	+	protein_coding	KNOWN
ENSG00000170837.2	GPR27	Stomach	2.2075	Stomach	3	HAVANA	71803201	71805647	+	protein_coding	KNOWN
ENSG00000170837.2	GPR27	Lung	3.209	Lung	3	HAVANA	71803201	71805647	+	protein_coding	KNOWN
ENSG00000170837.2	GPR27	Adipose	0.58465	Adipose.Tissue	3	HAVANA	71803201	71805647	+	protein_coding	KNOWN
ENSG00000170837.2	GPR27	Lymphocytes	0.02681	Blood	3	HAVANA	71803201	71805647	+	protein_coding	KNOWN
ENSG00000170837.2	GPR27	Brain	24.08	Brain	3	HAVANA	71803201	71805647	+	protein_coding	KNOWN
ENSG00000170837.2	GPR27	Liver	0.1237	Liver	3	HAVANA	71803201	71805647	+	protein_coding	KNOWN
ENSG00000170837.2	GPR27	Muscle	0.4564	Muscle	3	HAVANA	71803201	71805647	+	protein_coding	KNOWN
ENSG00000243083.1	LINC00870	Muscle	0	Muscle	3	HAVANA	72200408	72223483	+	lincRNA	NOVEL
ENSG00000243083.1	LINC00870	Brain	0.2363	Brain	3	HAVANA	72200408	72223483	+	lincRNA	NOVEL
ENSG00000243083.1	LINC00870	Adipose	0	Adipose.Tissue	3	HAVANA	72200408	72223483	+	lincRNA	NOVEL
ENSG00000243083.1	LINC00870	Lymphocytes	0.017	Blood	3	HAVANA	72200408	72223483	+	lincRNA	NOVEL
ENSG00000243083.1	LINC00870	Lung	0.03076	Lung	3	HAVANA	72200408	72223483	+	lincRNA	NOVEL
ENSG00000243083.1	LINC00870	Stomach	0.07596	Stomach	3	HAVANA	72200408	72223483	+	lincRNA	NOVEL
ENSG00000243083.1	LINC00870	Liver	1.367	Liver	3	HAVANA	72200408	72223483	+	lincRNA	NOVEL
ENSG00000243083.1	LINC00870	Testis	0.4447	Testis	3	HAVANA	72200408	72223483	+	lincRNA	NOVEL
ENSG00000239568.1	RP11-654C22.1	Muscle	0	Muscle	3	HAVANA	72632521	72632686	+	pseudogene	KNOWN
ENSG00000239568.1	RP11-654C22.1	Stomach	0	Stomach	3	HAVANA	72632521	72632686	+	pseudogene	KNOWN
ENSG00000239568.1	RP11-654C22.1	Adipose	0	Adipose.Tissue	3	HAVANA	72632521	72632686	+	pseudogene	KNOWN
ENSG00000239568.1	RP11-654C22.1	Lymphocytes	0	Blood	3	HAVANA	72632521	72632686	+	pseudogene	KNOWN
ENSG00000239568.1	RP11-654C22.1	Liver	0	Liver	3	HAVANA	72632521	72632686	+	pseudogene	KNOWN
ENSG00000239568.1	RP11-654C22.1	Lung	0	Lung	3	HAVANA	72632521	72632686	+	pseudogene	KNOWN
ENSG00000239568.1	RP11-654C22.1	Brain	0	Brain	3	HAVANA	72632521	72632686	+	pseudogene	KNOWN
ENSG00000239568.1	RP11-654C22.1	Testis	0	Testis	3	HAVANA	72632521	72632686	+	pseudogene	KNOWN
ENSG00000240135.1	PSMD12P	Liver	0	Liver	3	HAVANA	72925888	72927253	-	pseudogene	KNOWN
ENSG00000240135.1	PSMD12P	Stomach	0	Stomach	3	HAVANA	72925888	72927253	-	pseudogene	KNOWN
ENSG00000240135.1	PSMD12P	Lymphocytes	0	Blood	3	HAVANA	72925888	72927253	-	pseudogene	KNOWN
ENSG00000240135.1	PSMD12P	Muscle	0	Muscle	3	HAVANA	72925888	72927253	-	pseudogene	KNOWN
ENSG00000240135.1	PSMD12P	Lung	0	Lung	3	HAVANA	72925888	72927253	-	pseudogene	KNOWN
ENSG00000240135.1	PSMD12P	Brain	0	Brain	3	HAVANA	72925888	72927253	-	pseudogene	KNOWN
ENSG00000240135.1	PSMD12P	Testis	0.233	Testis	3	HAVANA	72925888	72927253	-	pseudogene	KNOWN
ENSG00000240135.1	PSMD12P	Adipose	0	Adipose.Tissue	3	HAVANA	72925888	72927253	-	pseudogene	KNOWN
ENSG00000163605.10	PPP4R2	Muscle	16.04	Muscle	3	HAVANA	73045936	73118350	+	protein_coding	KNOWN
ENSG00000163605.10	PPP4R2	Lymphocytes	34.465	Blood	3	HAVANA	73045936	73118350	+	protein_coding	KNOWN
ENSG00000163605.10	PPP4R2	Liver	15.75	Liver	3	HAVANA	73045936	73118350	+	protein_coding	KNOWN
ENSG00000163605.10	PPP4R2	Adipose	19.9	Adipose.Tissue	3	HAVANA	73045936	73118350	+	protein_coding	KNOWN
ENSG00000163605.10	PPP4R2	Stomach	12.905	Stomach	3	HAVANA	73045936	73118350	+	protein_coding	KNOWN
ENSG00000163605.10	PPP4R2	Testis	29.27	Testis	3	HAVANA	73045936	73118350	+	protein_coding	KNOWN
ENSG00000163605.10	PPP4R2	Brain	11.615	Brain	3	HAVANA	73045936	73118350	+	protein_coding	KNOWN
ENSG00000163605.10	PPP4R2	Lung	25.77	Lung	3	HAVANA	73045936	73118350	+	protein_coding	KNOWN
ENSG00000238416.1	snoU13	Adipose	0	Adipose.Tissue	3	ENSEMBL	73131138	73131241	+	snoRNA	NOVEL
ENSG00000238416.1	snoU13	Testis	0	Testis	3	ENSEMBL	73131138	73131241	+	snoRNA	NOVEL
ENSG00000238416.1	snoU13	Lymphocytes	0	Blood	3	ENSEMBL	73131138	73131241	+	snoRNA	NOVEL
ENSG00000238416.1	snoU13	Stomach	0	Stomach	3	ENSEMBL	73131138	73131241	+	snoRNA	NOVEL
ENSG00000238416.1	snoU13	Muscle	0	Muscle	3	ENSEMBL	73131138	73131241	+	snoRNA	NOVEL
ENSG00000238416.1	snoU13	Brain	0	Brain	3	ENSEMBL	73131138	73131241	+	snoRNA	NOVEL
ENSG00000238416.1	snoU13	Liver	0	Liver	3	ENSEMBL	73131138	73131241	+	snoRNA	NOVEL
ENSG00000238416.1	snoU13	Lung	0	Lung	3	ENSEMBL	73131138	73131241	+	snoRNA	NOVEL
ENSG00000239454.1	RP11-508O18.1	Brain	0	Brain	3	HAVANA	74048956	74054760	+	lincRNA	NOVEL
ENSG00000239454.1	RP11-508O18.1	Lymphocytes	0	Blood	3	HAVANA	74048956	74054760	+	lincRNA	NOVEL
ENSG00000239454.1	RP11-508O18.1	Adipose	0	Adipose.Tissue	3	HAVANA	74048956	74054760	+	lincRNA	NOVEL
ENSG00000239454.1	RP11-508O18.1	Stomach	0	Stomach	3	HAVANA	74048956	74054760	+	lincRNA	NOVEL
ENSG00000239454.1	RP11-508O18.1	Testis	0	Testis	3	HAVANA	74048956	74054760	+	lincRNA	NOVEL
ENSG00000239454.1	RP11-508O18.1	Muscle	0	Muscle	3	HAVANA	74048956	74054760	+	lincRNA	NOVEL
ENSG00000239454.1	RP11-508O18.1	Liver	0	Liver	3	HAVANA	74048956	74054760	+	lincRNA	NOVEL
ENSG00000239454.1	RP11-508O18.1	Lung	0	Lung	3	HAVANA	74048956	74054760	+	lincRNA	NOVEL
ENSG00000263782.1	AC117481.1	Muscle	0	Muscle	3	ENSEMBL	75395290	75395366	-	miRNA	NOVEL
ENSG00000263782.1	AC117481.1	Stomach	0	Stomach	3	ENSEMBL	75395290	75395366	-	miRNA	NOVEL
ENSG00000263782.1	AC117481.1	Lymphocytes	0	Blood	3	ENSEMBL	75395290	75395366	-	miRNA	NOVEL
ENSG00000263782.1	AC117481.1	Lung	0	Lung	3	ENSEMBL	75395290	75395366	-	miRNA	NOVEL
ENSG00000263782.1	AC117481.1	Brain	0	Brain	3	ENSEMBL	75395290	75395366	-	miRNA	NOVEL
ENSG00000263782.1	AC117481.1	Adipose	0	Adipose.Tissue	3	ENSEMBL	75395290	75395366	-	miRNA	NOVEL
ENSG00000263782.1	AC117481.1	Liver	0	Liver	3	ENSEMBL	75395290	75395366	-	miRNA	NOVEL
ENSG00000263782.1	AC117481.1	Testis	0	Testis	3	ENSEMBL	75395290	75395366	-	miRNA	NOVEL
ENSG00000272690.1	RP11-803B1.8	Stomach	0.46095	Stomach	3	HAVANA	75484499	75506637	+	lincRNA	NOVEL
ENSG00000272690.1	RP11-803B1.8	Muscle	0.306	Muscle	3	HAVANA	75484499	75506637	+	lincRNA	NOVEL
ENSG00000272690.1	RP11-803B1.8	Lymphocytes	0.1258	Blood	3	HAVANA	75484499	75506637	+	lincRNA	NOVEL
ENSG00000272690.1	RP11-803B1.8	Lung	0.8439	Lung	3	HAVANA	75484499	75506637	+	lincRNA	NOVEL
ENSG00000272690.1	RP11-803B1.8	Liver	0.1897	Liver	3	HAVANA	75484499	75506637	+	lincRNA	NOVEL
ENSG00000272690.1	RP11-803B1.8	Adipose	0.4232	Adipose.Tissue	3	HAVANA	75484499	75506637	+	lincRNA	NOVEL
ENSG00000272690.1	RP11-803B1.8	Testis	10.67	Testis	3	HAVANA	75484499	75506637	+	lincRNA	NOVEL
ENSG00000272690.1	RP11-803B1.8	Brain	1.222	Brain	3	HAVANA	75484499	75506637	+	lincRNA	NOVEL
ENSG00000244222.2	OR7E121P	Muscle	0	Muscle	3	HAVANA	75647803	75648824	-	pseudogene	KNOWN
ENSG00000244222.2	OR7E121P	Lymphocytes	0	Blood	3	HAVANA	75647803	75648824	-	pseudogene	KNOWN
ENSG00000244222.2	OR7E121P	Brain	0	Brain	3	HAVANA	75647803	75648824	-	pseudogene	KNOWN
ENSG00000244222.2	OR7E121P	Adipose	0	Adipose.Tissue	3	HAVANA	75647803	75648824	-	pseudogene	KNOWN
ENSG00000244222.2	OR7E121P	Liver	0	Liver	3	HAVANA	75647803	75648824	-	pseudogene	KNOWN
ENSG00000244222.2	OR7E121P	Testis	0	Testis	3	HAVANA	75647803	75648824	-	pseudogene	KNOWN
ENSG00000244222.2	OR7E121P	Stomach	0	Stomach	3	HAVANA	75647803	75648824	-	pseudogene	KNOWN
ENSG00000244222.2	OR7E121P	Lung	0	Lung	3	HAVANA	75647803	75648824	-	pseudogene	KNOWN
ENSG00000212104.1	AC026877.1	Liver	0	Liver	3	ENSEMBL	76467047	76467131	-	miRNA	NOVEL
ENSG00000212104.1	AC026877.1	Muscle	0	Muscle	3	ENSEMBL	76467047	76467131	-	miRNA	NOVEL
ENSG00000212104.1	AC026877.1	Lung	0	Lung	3	ENSEMBL	76467047	76467131	-	miRNA	NOVEL
ENSG00000212104.1	AC026877.1	Stomach	0	Stomach	3	ENSEMBL	76467047	76467131	-	miRNA	NOVEL
ENSG00000212104.1	AC026877.1	Adipose	0	Adipose.Tissue	3	ENSEMBL	76467047	76467131	-	miRNA	NOVEL
ENSG00000212104.1	AC026877.1	Lymphocytes	0	Blood	3	ENSEMBL	76467047	76467131	-	miRNA	NOVEL
ENSG00000212104.1	AC026877.1	Testis	0	Testis	3	ENSEMBL	76467047	76467131	-	miRNA	NOVEL
ENSG00000212104.1	AC026877.1	Brain	0	Brain	3	ENSEMBL	76467047	76467131	-	miRNA	NOVEL
ENSG00000240809.1	RP11-550F7.1	Adipose	0.5931	Adipose.Tissue	3	HAVANA	76483169	76484579	+	pseudogene	KNOWN
ENSG00000240809.1	RP11-550F7.1	Stomach	0.2841	Stomach	3	HAVANA	76483169	76484579	+	pseudogene	KNOWN
ENSG00000240809.1	RP11-550F7.1	Muscle	0.077525	Muscle	3	HAVANA	76483169	76484579	+	pseudogene	KNOWN
ENSG00000240809.1	RP11-550F7.1	Brain	0.19025	Brain	3	HAVANA	76483169	76484579	+	pseudogene	KNOWN
ENSG00000240809.1	RP11-550F7.1	Liver	0.08379	Liver	3	HAVANA	76483169	76484579	+	pseudogene	KNOWN
ENSG00000240809.1	RP11-550F7.1	Lung	0.7097	Lung	3	HAVANA	76483169	76484579	+	pseudogene	KNOWN
ENSG00000240809.1	RP11-550F7.1	Lymphocytes	1.1535	Blood	3	HAVANA	76483169	76484579	+	pseudogene	KNOWN
ENSG00000240809.1	RP11-550F7.1	Testis	0.4247	Testis	3	HAVANA	76483169	76484579	+	pseudogene	KNOWN
ENSG00000229729.3	RP11-159G9.5	Muscle	1.742	Muscle	3	HAVANA	88108424	88188123	+	protein_coding	NOVEL
ENSG00000229729.3	RP11-159G9.5	Liver	0.6703	Liver	3	HAVANA	88108424	88188123	+	protein_coding	NOVEL
ENSG00000229729.3	RP11-159G9.5	Lymphocytes	11.84	Blood	3	HAVANA	88108424	88188123	+	protein_coding	NOVEL
ENSG00000229729.3	RP11-159G9.5	Adipose	3.572	Adipose.Tissue	3	HAVANA	88108424	88188123	+	protein_coding	NOVEL
ENSG00000229729.3	RP11-159G9.5	Stomach	1.5065	Stomach	3	HAVANA	88108424	88188123	+	protein_coding	NOVEL
ENSG00000229729.3	RP11-159G9.5	Brain	0.9182	Brain	3	HAVANA	88108424	88188123	+	protein_coding	NOVEL
ENSG00000229729.3	RP11-159G9.5	Lung	2.883	Lung	3	HAVANA	88108424	88188123	+	protein_coding	NOVEL
ENSG00000229729.3	RP11-159G9.5	Testis	3.454	Testis	3	HAVANA	88108424	88188123	+	protein_coding	NOVEL
ENSG00000175105.5	ZNF654	Muscle	4.677	Muscle	3	HAVANA	88188254	88193815	+	protein_coding	KNOWN
ENSG00000175105.5	ZNF654	Stomach	5.0435	Stomach	3	HAVANA	88188254	88193815	+	protein_coding	KNOWN
ENSG00000175105.5	ZNF654	Adipose	10.57	Adipose.Tissue	3	HAVANA	88188254	88193815	+	protein_coding	KNOWN
ENSG00000175105.5	ZNF654	Lymphocytes	18.195	Blood	3	HAVANA	88188254	88193815	+	protein_coding	KNOWN
ENSG00000175105.5	ZNF654	Liver	3.947	Liver	3	HAVANA	88188254	88193815	+	protein_coding	KNOWN
ENSG00000175105.5	ZNF654	Lung	9.727	Lung	3	HAVANA	88188254	88193815	+	protein_coding	KNOWN
ENSG00000175105.5	ZNF654	Brain	3.2145	Brain	3	HAVANA	88188254	88193815	+	protein_coding	KNOWN
ENSG00000175105.5	ZNF654	Testis	9.758	Testis	3	HAVANA	88188254	88193815	+	protein_coding	KNOWN
ENSG00000169379.11	ARL13B	Muscle	0.80955	Muscle	3	HAVANA	93698983	93774512	+	protein_coding	KNOWN
ENSG00000169379.11	ARL13B	Stomach	2.4485	Stomach	3	HAVANA	93698983	93774512	+	protein_coding	KNOWN
ENSG00000169379.11	ARL13B	Liver	1.796	Liver	3	HAVANA	93698983	93774512	+	protein_coding	KNOWN
ENSG00000169379.11	ARL13B	Brain	2.397	Brain	3	HAVANA	93698983	93774512	+	protein_coding	KNOWN
ENSG00000169379.11	ARL13B	Lymphocytes	5.6875	Blood	3	HAVANA	93698983	93774512	+	protein_coding	KNOWN
ENSG00000169379.11	ARL13B	Lung	9.974	Lung	3	HAVANA	93698983	93774512	+	protein_coding	KNOWN
ENSG00000169379.11	ARL13B	Adipose	7.6185	Adipose.Tissue	3	HAVANA	93698983	93774512	+	protein_coding	KNOWN
ENSG00000169379.11	ARL13B	Testis	7.421	Testis	3	HAVANA	93698983	93774512	+	protein_coding	KNOWN
ENSG00000178750.2	STX19	Muscle	0.036275	Muscle	3	HAVANA	93733213	93747454	-	protein_coding	KNOWN
ENSG00000178750.2	STX19	Brain	0.44575	Brain	3	HAVANA	93733213	93747454	-	protein_coding	KNOWN
ENSG00000178750.2	STX19	Liver	0.087	Liver	3	HAVANA	93733213	93747454	-	protein_coding	KNOWN
ENSG00000178750.2	STX19	Lymphocytes	0.093545	Blood	3	HAVANA	93733213	93747454	-	protein_coding	KNOWN
ENSG00000178750.2	STX19	Lung	2.824	Lung	3	HAVANA	93733213	93747454	-	protein_coding	KNOWN
ENSG00000178750.2	STX19	Adipose	0.2808	Adipose.Tissue	3	HAVANA	93733213	93747454	-	protein_coding	KNOWN
ENSG00000178750.2	STX19	Stomach	7.014	Stomach	3	HAVANA	93733213	93747454	-	protein_coding	KNOWN
ENSG00000178750.2	STX19	Testis	0.5439	Testis	3	HAVANA	93733213	93747454	-	protein_coding	KNOWN
ENSG00000241815.1	RP11-124D9.1	Stomach	0	Stomach	3	HAVANA	96285201	96285947	+	pseudogene	KNOWN
ENSG00000241815.1	RP11-124D9.1	Lung	0	Lung	3	HAVANA	96285201	96285947	+	pseudogene	KNOWN
ENSG00000241815.1	RP11-124D9.1	Muscle	0	Muscle	3	HAVANA	96285201	96285947	+	pseudogene	KNOWN
ENSG00000241815.1	RP11-124D9.1	Lymphocytes	0	Blood	3	HAVANA	96285201	96285947	+	pseudogene	KNOWN
ENSG00000241815.1	RP11-124D9.1	Liver	0	Liver	3	HAVANA	96285201	96285947	+	pseudogene	KNOWN
ENSG00000241815.1	RP11-124D9.1	Adipose	0	Adipose.Tissue	3	HAVANA	96285201	96285947	+	pseudogene	KNOWN
ENSG00000241815.1	RP11-124D9.1	Brain	0	Brain	3	HAVANA	96285201	96285947	+	pseudogene	KNOWN
ENSG00000241815.1	RP11-124D9.1	Testis	0	Testis	3	HAVANA	96285201	96285947	+	pseudogene	KNOWN
ENSG00000251172.1	RP11-529P9.1	Adipose	0	Adipose.Tissue	3	HAVANA	97200021	97200350	-	pseudogene	KNOWN
ENSG00000251172.1	RP11-529P9.1	Liver	0	Liver	3	HAVANA	97200021	97200350	-	pseudogene	KNOWN
ENSG00000251172.1	RP11-529P9.1	Muscle	0	Muscle	3	HAVANA	97200021	97200350	-	pseudogene	KNOWN
ENSG00000251172.1	RP11-529P9.1	Testis	5.04	Testis	3	HAVANA	97200021	97200350	-	pseudogene	KNOWN
ENSG00000251172.1	RP11-529P9.1	Lymphocytes	0	Blood	3	HAVANA	97200021	97200350	-	pseudogene	KNOWN
ENSG00000251172.1	RP11-529P9.1	Lung	0	Lung	3	HAVANA	97200021	97200350	-	pseudogene	KNOWN
ENSG00000251172.1	RP11-529P9.1	Brain	0	Brain	3	HAVANA	97200021	97200350	-	pseudogene	KNOWN
ENSG00000251172.1	RP11-529P9.1	Stomach	0	Stomach	3	HAVANA	97200021	97200350	-	pseudogene	KNOWN
ENSG00000170854.13	MINA	Muscle	9.8585	Muscle	3	HAVANA	97660662	97691301	-	protein_coding	KNOWN
ENSG00000170854.13	MINA	Adipose	10.07	Adipose.Tissue	3	HAVANA	97660662	97691301	-	protein_coding	KNOWN
ENSG00000170854.13	MINA	Lung	8.483	Lung	3	HAVANA	97660662	97691301	-	protein_coding	KNOWN
ENSG00000170854.13	MINA	Lymphocytes	15.25	Blood	3	HAVANA	97660662	97691301	-	protein_coding	KNOWN
ENSG00000170854.13	MINA	Liver	3.969	Liver	3	HAVANA	97660662	97691301	-	protein_coding	KNOWN
ENSG00000170854.13	MINA	Testis	5.91	Testis	3	HAVANA	97660662	97691301	-	protein_coding	KNOWN
ENSG00000170854.13	MINA	Stomach	6.516	Stomach	3	HAVANA	97660662	97691301	-	protein_coding	KNOWN
ENSG00000170854.13	MINA	Brain	4.698	Brain	3	HAVANA	97660662	97691301	-	protein_coding	KNOWN
ENSG00000248507.1	OR5H4P	Muscle	0	Muscle	3	HAVANA	97940888	97941810	+	pseudogene	KNOWN
ENSG00000248507.1	OR5H4P	Liver	0	Liver	3	HAVANA	97940888	97941810	+	pseudogene	KNOWN
ENSG00000248507.1	OR5H4P	Brain	0	Brain	3	HAVANA	97940888	97941810	+	pseudogene	KNOWN
ENSG00000248507.1	OR5H4P	Adipose	0	Adipose.Tissue	3	HAVANA	97940888	97941810	+	pseudogene	KNOWN
ENSG00000248507.1	OR5H4P	Stomach	0	Stomach	3	HAVANA	97940888	97941810	+	pseudogene	KNOWN
ENSG00000248507.1	OR5H4P	Lymphocytes	0	Blood	3	HAVANA	97940888	97941810	+	pseudogene	KNOWN
ENSG00000248507.1	OR5H4P	Lung	0	Lung	3	HAVANA	97940888	97941810	+	pseudogene	KNOWN
ENSG00000248507.1	OR5H4P	Testis	0	Testis	3	HAVANA	97940888	97941810	+	pseudogene	KNOWN
ENSG00000187900.4	OR5H7P	Stomach	0	Stomach	3	HAVANA	97957196	97958125	+	pseudogene	KNOWN
ENSG00000187900.4	OR5H7P	Liver	0	Liver	3	HAVANA	97957196	97958125	+	pseudogene	KNOWN
ENSG00000187900.4	OR5H7P	Lymphocytes	0.6559	Blood	3	HAVANA	97957196	97958125	+	pseudogene	KNOWN
ENSG00000187900.4	OR5H7P	Testis	0.2387	Testis	3	HAVANA	97957196	97958125	+	pseudogene	KNOWN
ENSG00000187900.4	OR5H7P	Muscle	0	Muscle	3	HAVANA	97957196	97958125	+	pseudogene	KNOWN
ENSG00000187900.4	OR5H7P	Adipose	0	Adipose.Tissue	3	HAVANA	97957196	97958125	+	pseudogene	KNOWN
ENSG00000187900.4	OR5H7P	Brain	0	Brain	3	HAVANA	97957196	97958125	+	pseudogene	KNOWN
ENSG00000187900.4	OR5H7P	Lung	0	Lung	3	HAVANA	97957196	97958125	+	pseudogene	KNOWN
ENSG00000244653.1	UBFD1P1	Adipose	0	Adipose.Tissue	3	HAVANA	98152878	98153691	+	pseudogene	KNOWN
ENSG00000244653.1	UBFD1P1	Stomach	0	Stomach	3	HAVANA	98152878	98153691	+	pseudogene	KNOWN
ENSG00000244653.1	UBFD1P1	Muscle	0	Muscle	3	HAVANA	98152878	98153691	+	pseudogene	KNOWN
ENSG00000244653.1	UBFD1P1	Liver	0	Liver	3	HAVANA	98152878	98153691	+	pseudogene	KNOWN
ENSG00000244653.1	UBFD1P1	Brain	0	Brain	3	HAVANA	98152878	98153691	+	pseudogene	KNOWN
ENSG00000244653.1	UBFD1P1	Testis	0	Testis	3	HAVANA	98152878	98153691	+	pseudogene	KNOWN
ENSG00000244653.1	UBFD1P1	Lymphocytes	0	Blood	3	HAVANA	98152878	98153691	+	pseudogene	KNOWN
ENSG00000244653.1	UBFD1P1	Lung	0	Lung	3	HAVANA	98152878	98153691	+	pseudogene	KNOWN
ENSG00000154165.3	GPR15	Liver	0.09902	Liver	3	HAVANA	98250743	98251960	+	protein_coding	KNOWN
ENSG00000154165.3	GPR15	Brain	0	Brain	3	HAVANA	98250743	98251960	+	protein_coding	KNOWN
ENSG00000154165.3	GPR15	Stomach	0.29375	Stomach	3	HAVANA	98250743	98251960	+	protein_coding	KNOWN
ENSG00000154165.3	GPR15	Muscle	0	Muscle	3	HAVANA	98250743	98251960	+	protein_coding	KNOWN
ENSG00000154165.3	GPR15	Lymphocytes	246.05	Blood	3	HAVANA	98250743	98251960	+	protein_coding	KNOWN
ENSG00000154165.3	GPR15	Lung	0.9296	Lung	3	HAVANA	98250743	98251960	+	protein_coding	KNOWN
ENSG00000154165.3	GPR15	Adipose	0.1551	Adipose.Tissue	3	HAVANA	98250743	98251960	+	protein_coding	KNOWN
ENSG00000154165.3	GPR15	Testis	0.03882	Testis	3	HAVANA	98250743	98251960	+	protein_coding	KNOWN
